Training Loss,Test Loss
0.3246199317932129,0.3813610656738281
0.2638401893615723,0.24843684539794922
0.2528138768513997,0.23120392456054686
0.2471118003845215,0.22584962005615233
0.24326163838704426,0.22083309936523438
0.2405509033203125,0.21764341583251953
0.23858242619832357,0.21613746337890624
0.23684482701619466,0.21504320678710936
0.2354878662109375,0.2137946533203125
0.2343862897237142,0.2123223403930664
0.23325166931152344,0.21188861389160157
0.23218393732706705,0.20964591674804686
0.2314234583536784,0.20988796997070314
0.23060896581013998,0.20945809631347656
0.2298986846923828,0.20854291534423827
0.2292784319559733,0.20804972229003907
0.22860926513671875,0.20741424255371094
0.2280899085998535,0.20613440246582032
0.22760957997639975,0.2070414993286133
0.22700510101318358,0.20549905700683593
0.22653414459228516,0.20490180053710938
0.2265374412536621,0.20534730224609374
0.22579273325602214,0.2051599609375
0.22535444208780925,0.2050359634399414
0.2243912000020345,0.20406844329833984
0.2242148473103841,0.20322791748046876
0.22412982050577798,0.20327749633789063
0.22414957377115885,0.2031469482421875
0.22403533299763997,0.20310653228759765
0.22397913106282552,0.20313728332519532
0.2239920944213867,0.20300560607910156
0.22391034088134765,0.2030318572998047
0.22383796742757162,0.20293916931152345
0.223771644337972,0.20291857147216796
0.22373703994750976,0.2028180938720703
0.22363893864949544,0.2028357376098633
0.22365785090128582,0.20278573303222655
0.22352481740315755,0.20272119140625
0.22352015177408854,0.20274490203857423
0.22349273808797201,0.20274091796875
0.22337065505981446,0.20258852691650392
0.2233565091451009,0.20259573516845703
0.22328257268269858,0.20261270294189454
0.22326720657348634,0.2025422866821289
0.22322264048258464,0.2025308380126953
0.22319906361897787,0.20245667877197265
0.22309307683308918,0.2024252944946289
0.22310023498535156,0.20236550445556642
0.22296404062906902,0.20227992858886717
0.2229618927001953,0.20232987060546875
