Training Loss,Test Loss
0.5284164616902669,0.6049929016113281
0.4305528106689453,0.41134847717285156
0.40498601379394533,0.37417728271484374
0.3926134063720703,0.35809017639160157
0.3852676742553711,0.3502202697753906
0.3801003606160482,0.3458565673828125
0.3761876317342122,0.34083188781738283
0.3728557154337565,0.33813511657714845
0.3699841232299805,0.3340674591064453
0.3672355773925781,0.33225634460449216
0.3652939417521159,0.33068887939453123
0.3631394805908203,0.32975149536132814
0.3613585805257161,0.3280471466064453
0.3599001861572266,0.32419944763183595
0.35874653116861976,0.3253618408203125
0.35723116760253903,0.32318718566894533
0.35624107208251954,0.3218632751464844
0.35521161600748696,0.3202289978027344
0.35426690216064455,0.31940765686035155
0.3537130823771159,0.32021361999511716
0.3531044336954753,0.31812386779785157
0.3520234090169271,0.3183038696289063
0.35124732716878254,0.3171222869873047
0.3508527404785156,0.31631024169921873
0.3500174402872721,0.3179407958984375
0.3494814651489258,0.3190730224609375
0.3489293370564779,0.3153821502685547
0.3484131083170573,0.31556695251464845
0.3482992746988932,0.31503258056640626
0.3472421147664388,0.31610148315429687
0.34727839762369794,0.31364667358398435
0.3465008310953776,0.3141126983642578
0.3462940027872721,0.31308231811523435
0.3459377716064453,0.3137169921875
0.3452790715535482,0.31581549377441404
0.3450335169474284,0.3135253814697266
0.3430399887084961,0.3125517608642578
0.3429115905761719,0.31064680786132814
0.34279610341389977,0.3105087432861328
0.3427860295613607,0.3105196533203125
0.342659521484375,0.3105184814453125
0.34263866424560546,0.3103696960449219
0.3425115386962891,0.3104678741455078
0.34247930755615236,0.3103187225341797
0.34244957275390625,0.31031973571777344
0.3423795435587565,0.31027681579589844
0.34230505930582683,0.3101931640625
0.3421939971923828,0.31011982116699216
0.3421361577351888,0.31012361755371093
0.34204033355712893,0.31014975891113283
